,label,text,sentiment,confidence
427191,2,"As I am sure is the case with many, my boyfriend and I were made aware of this place through the Travel Channel's Man v. Food show.  The host visited the Hash House a Go Go on Sahara, and he tried the fried chicken eggs benedict.  My boyfriend was hooked--when we went to Las Vegas at the end of last month, he insisted upon a visit.\n\nFortunately for us, we discovered that there is a second location in the Imperial Palace, which was right down the street from where we were staying.  In order to check on the times when certain food is served, my boyfriend repeatedly tried to call them with no answer at least the first two times.  \n\nThe restaurant is easy to find at the back of the casino and up a specifically designed escalator.  There is plenty of room to wait with seating for customers, and we only had to wait for about 15 minutes on a Sunday afternoon around 12.  The hostess staff, presumably the same group that ignored our phone calls, were a little unprofessional, preferring to congregate and gossip rather than seat patrons or help in the dining room.  \n\nThe atmosphere in this restaurant is TERRIBLE.  The walls were covered in this industrial metal sheeting, which made it look like a warehouse.  It also amplified the noise in the room, which would have been invasive even without this design flaw.  It is clear that this restaurant is designed to make people feel uncomfortable enough to eat and leave as quickly as possible.  Clearly this worked as no patrons I observed lingered over their ample meals.\n\nWaitstaff was friendly, but service was a little oblivious.  It took 20 minutes to actually receive a bar drink, and I think we saw our waitress three times during the entire experience.  We also lacked silverware.\n\nThe food was pretty good.  The sizes definitely live up to the hype.  I ordered the chicken salad sandwich, and it was huge.  The bread was the best part--it was homemade and thickly sliced.  The chicken should have been in smaller chunks, though, and it was a little tough, however, the combination of light mayo and tomatos really did add something to the sandwich.  The side salad had clearly been sitting in the fridge a bit too long and should have been discarded rather than served, but the cucumber dressing was a very refreshing accent.  \n\nThe best entree by far was the fried chicken eggs benedict, which did not disappoint.  It was huge, layered with fried chicken, eggs, fried cheese, biscuits, and mashed potatoes, and topped with chipolte cream sauce.  It was an amazing combination and a huge entree.\n\nThis is definitely worth a visit, but it may not be worth a return.",0.0,0.9704868793487549
176169,4,"We came here to celebrate my 24K Golden Birthday on Saturday, September 29th, and they gave us table 50, located on the southeast corner of the second floor balcony.  We had one of the best views of the strip! I can't remember our host's name, but I think it was Dominick. I absolutely loved him and our cocktail server, and I think her name was Michelle. We ordered a bottle of Grey Goose, Ketel One, and two magnum bottles of Veuve Clicquot, etc. Everything was delivered and served to us promptly. Their service was definitely exceptional, even with a jam packed club.  Our server and host were very personable and comical.  They checked in on us about every ten minutes or so.\n\nOur host and server showered us with confetti, but most of our friends went downstairs and missed it, so they were awesome enough to come do a second round of confetti just for my amusement. That totally made my night. LOL!  What an awesome place to celebrate my birthday!\n\nPURE is a great nightclub.  I highly advise that you get table service if you want to have more space and stay out of the crowds.  Plus, it makes people watching a lot more enjoyable.\n\nParty it up!  Have FUN!",1.0,0.9996176958084106
643190,4,"Kerry and Cory just raised the bar. Food, ambience, and service are all excellent. The beef Wellington empanadas are delicious, as are the short rib sliders. Bread pudding is ridiculous and utilizes donuts from Oface next door. \nThe mission was to create a the welcome feeling of a home kitchen, and it works. This is one of the rare restaurants where diners plan their 2nd visit before they finish their first meal.",1.0,0.9997761845588684
570569,4,"The best buffet I've been to, anywhere and everywhere. High-class super premium quality in both food and presentation. Love the oysters and peeled jumbo shrimp. The fresh Mexican juices/drinks was a nice surprise -- especially the Horchata and Tamarind. Cold and warm steamed crab legs, Chinese including Peking duck, and an authentic Italian offering (with cheeses and salami) round out an internationally eclectic menu that seems to have been designed for a top notch non-buffet restaurant.  Amazing dessert selection. Fast efficient service, including self-pay kiosks while waiting in line. I highly recommend this place -- pay the extra $10-$20 and enjoy a truly one-of-a-kind buffet! A+ 5 stars ******",1.0,0.999754011631012
850,4,Love Casbah.  Been going there for years and have never had a less than great meal and service.  OF course their signature lamb is to die for (with the Stag's Leap Petite Syrah).  What can I say -- the cheese plate is great.  Everything is well-prepared and the service is among the best in the -burgh.,1.0,0.9998217225074768
196349,2,"Back in the day there weren't too many options for ice cream.  Now that seems to be changing, but instead of pre-packed options they are all of the 'roll your own' variety.  It's like everyone and their brother is getting into the business.  This is our favorite, however.\n\nMost of the others seem to just slap the components down on the slab, then roll them together and give you the results.  At the Cold Stone, it's different.  Part of it seems to be that the ingredients start off smaller.  If you get chocolate chips, they are the mini variety, not these huge chunks.  So they distribute themselves better.\n\nIn the end, you get a much better distribution throughout your treat than if they just glob everything into one mound, and it's a much more pleasant experience.  One word of warning: Even the small is pretty large.  Though you can move from the small to the medium for a few cents more, you might want to stick with the small.  Another neat thing about this place is that they'll actually pack up your concoction into pre-packed pints for you to enjoy at home.  This is how ice cream should have been all along.",1.0,0.967681348323822
693952,4,"Went here two nights in a row and enjoyed  the awesome atmosphere, exelent service and delicious food. The coctails are awsome too.\nThe best place I have ever been to.\nGet there fast!",1.0,0.9995703101158142
664446,1,"Meh.\n\nDon't get me wrong... Jimmy Buffet can be my friend. But Jimmy, let me tell you I won't be wasting away... or my money... again at Margaritaville.\n\nService was iffy... the food was even more questionable. A worse-than-cheezy cover band tried to \""entertain\"" from the stage.\n\nThe only good thing? I snagged a postcard out of our bill folder and sent it to my mom. She was thrilled to get a postcard from me in Vegas, so I scored some points in that area at least!",0.0,0.9942936301231384
48321,2,"I remember this place from it's more grand days, when Malls were the \""in\"" thing. Living in the wilds of rural Northern AZ at the time, my trips to the valley would often include a visit here (mostly due to its proximity to REI around the corner, relatively). \n\nWhile I do make my way here occasionally, I find it is mostly to go to a movie within their IMAX theater. Outside Scottsdale and Chandler Fashion Squares this is still a decent mall. [Poor MetroCenter...] \nI have never had an issue with finding a parking space and they offer Valet at their peak busy hours. On my last trip here I picked up a phone cover and some 6ga channels (\""earrings\""), but of course my main reason was to see a movie at the IMAX.",0.0,0.5157005786895752
5686,1,"My boyfriend and I went here hoping for better-than-average bar food and a good home brew while in Charlotte, but it was just meh. We were told we would wait for 20 minutes which seemed ridiculous as there were open tables all over the restaurant and bar and finally got seated in one of these open tables after 40 minutes of waiting. The $10 calamari was a very small portion, the sauces were obviously not made in-house, and the pieces of calamari were TINY! We both ordered mediocre salads and didn't find their brews to be anything special. Would have rather spent $50 elsewhere.",0.0,0.9992892742156982
442559,0,don't go to this store if you don't want to sit for 30 minutes when it's not busy just to get a new iphone. place is full of employees walking around.,0.0,0.9614617824554443
52799,4,I love beer so I started brewing beer. For something like brewing beer I figured and heard that it is worth going to a local homebrew store and getting the down low. What Ales Ya is the closest store to my house about 30 minutes each way. The drive is completely worth it as all other posts here point out.\n\nWe were greeted as we came in and once I let them know I wanted to start brewing beer their excitement level grew. They walked me though every aspect of brewing the brew kit I wanted to do (Hop Nog 2010) and even talked me out of going glass.\n\nI posted about my first brewing experience here and will update as the process continues. http://bit.ly/eN44JU,1.0,0.9973805546760559
531411,1,"Came here tonight since my wife is traveling to see what the place is like. I really wanted to like this place, very close to my house. I would like to echo that the service and people are fantastic. However, the food is a 4 on a 10 scale. The Generals's chicken was heavily breaded, made of chicken parts and very salty. I am a bit of a health nut so I was hoping for more white chicken than bread. Fried rice was nice and so was the hot and sour soup. Would be nice to have some healthy options on the menu. I would pay an up charge for chicken breast not breaded.",1.0,0.8934926986694336
440465,1,"They started out great!  Went to them back in Oct 2011 to get my battery replaced & they did it without hesitation.  So when my power steering pump gave out a few weeks ago, I decided to go back to them. They special ordered my pump & got it in two days.  Unfortunately, the pump didn't work properly so I went back a week later to get a replacement.  Another order had to be placed & I was told it would arrive in two days.  Two days later, I call to see if it arrived & I was told my order had been cancelled due to a non-payment!  Say what?!  So I decided to get a refund & tried to get the pump from another store.  Unfortunately, the other store's pump didn't come with the sensor adapter, so I decided to go back to Autozone & place yet another order (#3 in 2weeks).  This third attempt is what brought me to write this review.  I was told by the Assistant Manager who took my special order that it would arrive either the next day by 3pm or the following morning.  I decided to go with the latter & called in 845am that morning.  They couldn't find it so they decided to give me the run-around & tell me that it's scheduled to arrive that afternoon by 3pm.  I call back 430pm that afternoon & they still couldn't find my pump.  So the following morning I decide to go into the store & speak with the Store Manager to see what was going on.  He informs me that their computer shows my special order pump did arrive, but it was redirected to their warehouse, which in turn got sent back to their distributor.  I was so upset & livid that I couldn't even make complain about their poor service & communication with me.",0.0,0.9981696605682373
451561,3,Bally's!!! Love your massive rooms! I can roll around on the floor! Totally cool!,1.0,0.999872088432312
261786,4,"Best Spray Tan ever!  Bronzed's tanning solution does not turn you orange or have a weird smell.    I leave there every time with a natural looking tan.    The owners are always there and have showed me several new tanning \""tricks\"" like going in the stand up booth for a couple minutes after spray tanning in the VersaSpa and using their body lotions to make the tan last longer.",1.0,0.9918780326843262
631930,4,"Really terrific BBQ experience. I will return every time I'm in Phoenix. I was the first in line. By opening time the line was long. When I entered, the owner handed me a chunk of brisket. WOW! I was hooked. I ordered burnt ends and they were just incredible. Also had some terrific sausage but the brisket is the shining star. I would go back and order 2 lbs of the brisket if I could.",1.0,0.9993060827255249
477913,2,"I used Number 1 in the past, so I called them out to check an issue. They were pretty good about their timeliness. The tech diagnosed the issue pretty quickly. \n\nIt was an inducer motor for a Lennox furnace. Since it was Saturday, they couldn't get the part until Monday, but he could get me the price. There was a price range from 860 to almost 2600. \n\nNeedless to say, I was a bit shocked with the range of prices and the upsell to the Platinum package and the \""bandaid\"" version didn't seem to include replacing the part, just repairing it. He was going to explain all the plans, but I just had him email me the bid with the different plans. \n\nBecause of the different plans, I was forced to get a second opinion. I actually got 2 more opinions and was a little disappointed  in Number 1 to find out that most of the items in the upsell were unnecessary. \n\nI will say, Number 1 was timely and sent a knowledgable tech out. I was just disappointed with the pricing structure",0.0,0.9988735318183899
14616,3,Good place to grab breakfast that doesn't cost a fortune.,1.0,0.9979816675186157
428417,2,"When we come here its mainly for a special occasion. More so cause this is an expensive place and I never get my money's worth. But family members seem to enjoy this place. My review is of their special 4 course meal. There are usually three main courses that you can eat all with some type of fondue plus a salad course. First course is the cheese fondue where you can dip bread, veggies, apples, and tortilla chips. Next is the salad. Third course is the meat fondue where you get a seasoned broth with an assortment of chicken, steak, and shrimp, this course used to limited but recently they changed it to unlimited amounts of food. And the last course, probably the best course. The chocolate course with an assortment of strawberries, pound cake, rice crispy treats, brownies, and cheese cake. This sounds like a lot of food but it really isn't. It's a good amount.  You'll run around 50 + tax per person. Like I said this is usually reserved for special occasions. Once a year it makes my family happy and that makes me happy.",1.0,0.9979130625724792
56052,4,"Great crew, course was in great shape, every lie was perfect. The greens were a lil bumpy, but thats just because lazy people don't fix theyre ball marks. Hot dog at the the turn was delish and delivered with a smile. I will come back soon!",1.0,0.9995018243789673
85444,2,"I can't say that this is my favorite upscale place in Madison. But the ambience is great - my boy and I visited here on our first official date!\n\nThe steaks are good, you can feel safe here asking for a black and blue (which is even rarer than rare!). Seafood is good here too. I like it here, but my favorite thing is the bread and butter!!?!?!?! There's always 3 different kinds of butter/cream cheese - 1 regular and 2 special flavors. so gooooooddddd. Otherwise... I'm alright about this place.\n\nAmbience is great but somehow the tables are too huge when a couple sits across each other.. A little loud to chat across the table though. \n\nIn summary, come here for a special night to get steaks done just the way you like or for some lobster Mac and Cheese ;)",1.0,0.9929420948028564
97710,3,The best.  Hands Down.,1.0,0.9997069239616394
425932,4,we love this place,1.0,0.9998881816864014
357243,2,"So, I did make another trip to First Coast and my conclusion is... it's nice, but I'm not overwhelmed, hence deduction of one star. On my second trip, the same issue I had taken from my first, was repeated once more. Service remains good, even when the restaurant is busy, but other parts of the business disappoint. \n\nThis time, we returned for the Scottish Menu, in celebration of St Andrews Day. The starter was a collection of treats including marag gheal (white pudding), venison (or vegetarian) haggis, cullen skink and grilled mussels with (scottish) cheddar. All in all, I thought the starter was a hit, with the highlight being the cullen skink. Everything was well flavoured and delicious. \n\nFor our mains, the boy had the beef and oyster pie. Turns out it was a singular oyster. For me, I had the kale and crowdie bridie - in effect, a cheese and kale pasty, delivered on a mustard sauce - the sauce was seriously mustardy and unpleasant - and given the bridie sat on said sauce, not much escaping it. \n\nOn the side, clapshot (swede and potato mash), burnt onions and stovies (lamb and potato). Obviously no lamb and potato for the dining vegetarian, and no replacement either, which I felt a little cheated over - after all, I still paid for my uneaten portion of stovies. \n\nIt's a small gripe, but extends a little further - the menu was printed without really paying attention to the vegetarians amongst us - the starter section didn't indicate it was a collection of starters (the boy only wanted soup... but did enjoy the overall selection) and didn't indicate any vegetarian alternatives. The mains, well to be honest, a pasty is a pasty, and I could have bought very similar out of a bakery for a fraction of the cost. The sides - well, I had clapshot and the onions, which was more of a garnish than anything else. The boy's pie looked very lonely, and his skirlie untouched (oats with added bacon in this case). Lamb stovies went down a little better. \n\nAnother gripe I have is timing. While I appreciate starters and mains appear to be freshly prepared, it takes a long time, especially on a busy night. The wait between starter and main reached painful proportions - I don't believe it shold take that long - but it felt that perhaps preparation didn't start til after we had finished our first course. \n\nThe medley of desserts - I didn't really feel there was much to say - echlefechan tart crust was rock hard, with flavours not to my taste; cranachan was pleasant enough. Clootie dumpling and sherry trifle - I just don't like either, and First Coast's version didn't convince me to change my mind. \n\nSo overall, I think First Coast has less promise than I hoped, downgraded as a result. Flickers of the good stuff are shown, but marred by inconsistency across courses.",0.0,0.9635344743728638
242661,4,"I'm not a huge, huge fan of Fry's but I do periodically shop here for their sales when they are really good.  A few times, I've had some issues, and they are ALWAYS willing to do whatever they need to appease me.\n\nI remember one time they had something priced wrong, like corned beef, and it rang up really expensive.  This was one of their sale items at a really good price, like $1.99/lb.  I bought like a bunch and it became very expensive because it was the wrong price.  I went through the self-checkout area.\n\nNot only did they easily refund the difference and did not make it painful, they didn't make me grovel or anything like some places were.  They gave me I think 1-2 free corned beefs and then like gift card for my troubles.  Wow!\n\nAnother time, something rang up wrong in self checkout and I had to go to customer service because I didn't notice until I got to the car.  They refunded my money and gave me the item for free.\n\nThere are some drawbacks to Fry's in general - not enough registers with cashiers and lines are long, but thankful for self checkout.  The parking lots are always filled with people and crazy drivers.  Guess the coupons and great sales drive the droves to their stores.  Despite this, I always receive excellent customer service from Fry's from looking for stuff, to issues, to wrong pricing, whatever it is.  There is always someone willing to help me.\n\nThe customer service stations are always nice.  Periodically we get lottery tickets as gifts from family and we have no clue.  We just take the tickets to the counter and they are so friendly and tell us if we have winners or not.  \n\nSo, despite the few negatives, I give them 5 stars because they have excellent customer service and that will make me a customer for a long time.",1.0,0.7056142687797546
659336,1,Flying on this airline is so much worse than driving. Anywhere that the flight is under 2 hours I think I'd rather rent a car and drive.,0.0,0.999788224697113
251816,0,"Had to wait to be checked out, while one staff member was not doing anything, except staring at me with a gaping mouth. Not worth wasting your time.",1.0,0.9590416550636292
328036,1,"Fellow yelpers, I was mislead by the reviews of this place! I frequently browze yelp to find new places to eat and must respectfully disagree with most of the reviews.\n\nFirst off, it was so hot in this place; I don't think they had the air on. It also smelled like maybe their grease trap needed emptied-- not pleasant.\n\nFor a quick service setting, it was not quick at all. We waited 10 minutes to order on the counter, and then waited another 20 for it to be brought to our table. I had the tomato soup, which actually tasted pretty good but was still cold. I also had the California Turkey sandwich was a little too bready  for my taste, but otherwise okay.\n\nThe boyfriend had the marketplace turkey, which is served open-faced. He seemed to like his well enough.\n\nThis may have just been a bad visit, but I have no desire to come here again.",0.0,0.9981920123100281
344038,3,"Finally got to see if the reviews were right on last Sunday. It was about 10am, and was beginning to get packed.  I must say the reviews were right-on!  Dined solo this time, so I decided to just grab a seat at the bar.  I ordered the French toast, hashbrowns, turkey sausage and lemonade.  The French toast was delish with its light, yet somewhat sweet with a hint of cinnamon. Reminds me a lot of  Thumbs Up Diner in Atlanta.  The lemonade was really good and I was not sure if it's homemade or fountain. With tax, my meal had me full and I had something to take home for a snack for right at $10. Ben was my server and was very attentive and informative. I will defiinitely be letting others know there's some good eats at Eddie's Place.",1.0,0.9987694621086121
321742,2,"Had Encore been it's own stand alone hotel, I would've given it 4 stars. But since it is the Wynn's sister hotel, I'm gonna be a little more critical. I had a back to back stay in the Encore and the Wynn so hopefully this will be helpful for future guests when deciding which hotel to stay at.\n\nDesign: Butterfly overload. I'm a fan of LV casino carpets and was personally impressed by the entrance way to the Wynn Theater (Steve Wynn's wife's favorite part of the Wynn). However, multiply that by 100 and you get a sensory overload. The casino feels crowded and overstuffed with low ceilings, large obtrusive pillars, and too much foliage! The color scheme is dark and primarily red (which is a great contrast to the Wynn's light creamy colors), but is horribly speckled with \""the most disgusting and repulsive chandeliers ever\"". I'm disappointed in a lot of decor choices as the Wynn's design aspects are perfectly portioned, textured, and balanced and I would have expected the same (if not better) from Encore. For one thing, the connector from the Wynn to the Encore leads to a very uninteresting area--literally 5 feet away from a slot machine node. I would have expected a much more grand entrance way as the majority of traffic would being coming from the connector from the Wynn. \n\nCasino: Poker room is over at the Wynn. Table games are alright but there are few people playing at Encore--most are over at the Wynn. Limits are the same at the Wynn ($15-500 min bet) I also thought the slot machine selection was whatevers. Give me my $2 max bet Wheel of Fortune please!!!\n\nRooms: The rooms are huge! Great black and cream color scheme. Our double suite came with a large overstuffed corner couch (which 2 normal sized adults can sleep on comfortably as we discovered). The bathtub is smaller than the Wynn, but the vanity is MUCH larger for some reason. There is a convenient master remote located on the nightstand that controls the curtains, lights, and privacy sign (no more need to leave the bed and put that darned sign on the bed!). The privacy button lights up the privacy sign outside and mutes the doorbell (yes, the Encore suites HAVE doorbells!) which is uber convenient. The beds, amenities, and some of the decor is exactly the same as the Wynn. You can either get the strip view (which we got) that overlooks not only the strip but also the Wynn AND the gorgeous golf course or the other side that overlooks looks, uh, that end of the strip. We ordered room service and the food was brought up quickly and the dining cart converted in a luxurious table spread! Oh, and the food wasn't bad either ;) Comfy and sleek room. A+\n\nService: Guest beware. All encore staff is NEW which translates to slower, bumbling service. Our room was not turned down after several of hours of leaving the \""service room please\"" sign on the door. Checkout is strange. To prevent long queues, since the registration desk is incredibly small and at the other side of hotel, attendants greet you at the elevators to check you out. Not bad, but i see that as a flaw in the hotel that they would even need to offer that. Anyhoo, on our way out we went to go get our car and was told that there would be a minimum 15 minute wait. Alright, makes sense with the flood of guests from the grand opening. I chatted with other patrons who were waiting 30 minutes, 45 minutes, and HOUR??? Not only did the valet forget to turn in a few tickets, but they were rude and disrespectful to patrons who further inquired about their car. Blah, not good. But I guess they'll work out a few of the kinks as time progresses... I hope.\n\nOverall, the Encore was interesting to look at and felt overwhelmingly like a poorly designed Wynn. The one, and the only, redeeming quality is the rooms. Amazing design and functionality. However, the bland casino, the repeating shops (it is really necessary to have 2 Chanel and LV boutiques in the same resort complex?), and the terrible design & layout make this only a 3 star hotel for me. So stay at Encore for the rooms and go to the Wynn for everything else :)",0.0,0.9917409420013428
621681,4,Love love love this place. My new spot. Such amazing options to choose from and all very decently priced. I enjoyed the yellowtail sashimi with FRESH wasabi! Greg happy hour as well. The style inside is like a local old school sushi joint- very cool.,1.0,0.9998514652252197
349663,4,"I got home an hour ago and I'm so thrilled with the service here - \nThis is actually three five-star reviews:\n\n1. Body Scrub with Robbie \n2. Massage with Robbie\n3. Facial with Claudia. \n\nToday I discovered that I have finally found one person I want working on me in terms of massage and what a good day it was! Robbie is officially my favorite masseuse. I have had massages in Las Vegas, Los Angeles, Palm Springs, and San Diego and while I've enjoyed them all I have never written the person's name down in my day planner to remember to ask for that person next time. I did that today - with both Robbie AND Claudia. Robbie did my scrub and massage and he has a really nice touch - firm, but not too overbearing, with smooth transitions. I thoroughly enjoyed my time with him and I will be back to request him again. \nI also had a facial with Claudia. Let me tell you, Claudia KNOWS her business. She took one look at me and knew exactly what kind of skin I have (and therefore what products to use on me). As she went through each stage of the facial, she explained to me exactly what each step was that she was about to slather on me and what I should expect (i.e., \""Now I'm applying a pineapple and papaya [something or another], it should tingle a little bit.\"") \n\nI left the hotel completely rejuvenated and impressed with my services.",1.0,0.9977961778640747
74781,4,"Good, cheap diner food. They have all the diner classics served whatever time of day you crave them aaaand they have a bar.",1.0,0.9914148449897766
426928,3,"My friends love this place (seriously one of them has gone there like 10 times within a few months) and I have to say, it was pretty good. I love their salsas. There is this one, I can't remember the name of it, but it was so delicious.  If I remember correctly, The peanut one was not tasty at all. Their tacos was unique and tasty. I also got a burrito, it was good too. It is a little pricey, $$ for sure.",1.0,0.9997897744178772
92720,3,I was introduced to Mi Patio by a friend of mine who knows her mexican food spots - every one she's introduced me to has been phenomenal.  \n\nIf you want a cheap meal that will leave you satisfied - go to Mi Patio.  It's easy to get to.  The food is good. The service is friendly.  They refill your water glass without asking.  The food comes out so fast you almost think they read your mind and started making it the second you walk in the door.  And there's a mountain of food for a teeny-tiny bill.  \n\nThe decor is fun to look at too.  (Which is another thing I love about Mexican restaurants - the colorful decor.),1.0,0.9997237324714661
170296,1,"Well for my first time to vegas I wasn't sure what to expect, but I do know Ive had better hotel rooms for better prices for what my boyfriend and I payed for a week at the Luxor.\n\nI'm not gonna completely diss the Luxor  It is a decent tourist attraction hotel stay, but for what you pay it's not worth it, e changed rooms twice and our other friends changed 4 times, now that's obnoxious who wants to change even once. NO ONE... no internet, no fridge, the pillows sucked, the bath tub clogged and there was tones of noise, you could hear everything.\n\nFor an older couple maybe it's not that bad, but foe younger couples it's definitely not the place to stay, LAX i swear on my life played the same music in the same exact order no lie 3 nights in a row. and Saturday nights are like a sardine can.. It's at the end of the south strip so thank god for the rental car we got or else we wouldn't of seen anything. you are too far from things to walk everywhere and who wants to pay for cabs for a week...overall it was just ok",1.0,0.9203543066978455
603038,0,"Im just more upset then anything......aside from this fact the food is ok....just kind of a glorified panera.....not very many vegetarian options (been a veg for over 15 years and would like something other than salad or a grilled cheese sandwich)...anyway..my boyfriend ate there yesterday and exactly one hour after eating he got a HORRIBLE headache and stomach ache and threw up several times...i called zupas and asked to speak to a manager...i let her know the situation and told her exactly what he ate...all she said was ok thank you ill check everything..never said im sorry, never said hope he feels better..nothing....i dont know...ive owned a restaurant before and if that happened i would apologize and at the very least wish the person well....just bugged me",0.0,0.9966855645179749
249846,3,"Have been going here for over 6 years and love it.  This is a true cowboy style restaurant with an all you can eat basic salad bar, cowboy beans & toast, potatoes, and all the common meat options.  The food is usually good.  The atmosphere is the best part, low key and awesome views.  If you live in Laveen or South Phoenix you should frequent the place.  They have locally crafted delicious brews.  We love to ride horses or motorcycles here, watch the sunset and chat it up with the locals and the workers.  Favorite restaurant in Laveen!  Hitching posts out back if you want to ride your horse here.  Very close (walking distance) to South Mountain trail head too.",1.0,0.9998263716697693
234440,0,"NOTHING was at a safe serving temperature. It was all lukewarm bacteria-friendly temperatures. \n\nA single fork taste of 2-3 things by each of us said it was pretty universal, and we goot up and left before we got food poisoned.\n\nAVOID",0.0,0.9958319067955017
473323,0,This was certainly the worst experience of my life with an airline. The baggage fees were high $45 for a check in and $50 for a carry on for these prices should have just went to any other airline the plane was really raggedy seats were torn and the pilot flew the plane poorly there was an applause when we landed because it was so much turbulence on a beautiful summer day. There was no complimentary anything on plane and everything was extremely expensive. On my return home I experienced that spirit had over sold the tickets and claim that I was too late for my flight which was at 10 and I checked in at 9. Long story shirt no one would help me I was stuck at airport for  6 hours I finally left caught a bus home that took 15 hours to get me home worst experience I ever had in my life just terrible DO NOT fly with spirit!!!!!,0.0,0.9997259974479675
185647,4,"This resort is huge and beautiful. Love the fact that they had different dining options and more importantly, there awesome pool area! They had a live DJ on Saturday. It's such a chill place to hang out. Honestly for a brief moment it felt like I was in Vegas. Minus the drunk annoying people. The king bed with balcony view was spacious and had a separate bath/shower. This resort will be my go to place next time I'm in Arizona. They have a Starbucks which gets an extra star from me. Although this place was pretty far from my main point of interest (camelback ranch), I didn't mind driving the extra miles.",1.0,0.9980119466781616
616517,0,"I had an appointment this morning at 0900.  I arrived and the office was closed.  I called the number and the person on the other end said she would find out and call me back.  She did, but all she could say was they had sick calls and closed the office and that she was sorry.  I had to rearrange my day for this and all I got was I'm sorry would you like to reschedule or would you like to go to Henderson location?",0.0,0.9995707869529724
288101,2,Earl of sandwich an ok decent sandwich not super great not terrible. Decent and edible.,1.0,0.9987034797668457
650450,1,I liked the atmosphere but the food was WAY too salty.  Just didn't care for it.,0.0,0.9995703101158142
529164,1,"We walked in to dinner at Verde around 6:30 slightly before the evening rush.\n\nTo start we ordered the Elotes (grilled corn) which was absolutely amazing. So good in fact  we ended up scooping up all the butter and seasoning with our chips.\n\nSadly this was the only great part of the meal. \n\n@Julianne M had the Tacos De Camote which was a sad attempt at a vegetarian taco. While the sweet potatoes and chick peas were a good start, the ice berge lettuce and the sub par flour tortilla (if Verde reads this, go for the corn tortillas) ruined it for her.\n\nI had the Chiles Rellenos De Hongos which was the better of the two meals but no where near great. Soggy and a bit over cooked in my opinion.\n\nI might come back but only for Elotes and maybe a few cocktails.",0.0,0.9908962845802307
21846,0,I was looking for a new doctor and came across Arcadia Family Clinic. I called to make my appointment on a Monday. They verified my insurance while I was on the phone and I was excited to hear there was an open appointment the next day! When I went for my appointment I had my insurance card and ID ready as they had asked the day before. When I was called up to the desk ( 10 min after arriving) I was told immediately that they don't take my insurance! I told the woman at the desk that they had just verified it the day before. She looked in a folder and said sorry we don't take this. I don't understand how I can sit on a phone call for 7 minutes the day before and be told to come in only to be turned away immediately! I wasted my time at this clinic and they weren't even apologetic about the situation. I hope the next doctor I try is at least compassionate!,0.0,0.9912290573120117
569089,2,"I wanted to like this place alot since I like these off beat hipster places. I was in Vegas with the wife to have a fun time and meet my mom and friend. The late night search for tomorrows breakfast lead me to yelp and yelp let me to \""EAT\"".... I offered this up to my crew for vote and we were all in!\n\n\nSo we arrive in this seedy little area in Vegas. Trestaurantunt is located underneath a old apartment building. Aside from the rest of the building the place is really nice. Its modern with black modern sign and concrete floors and lots cool kidkid type furniture etc. it has a buzz about it like its got a local following. Justeppingnbg in the door made me feel like we were experiencing a insider place locals are enjoying. I am up for that type thing.....\n\nI ordered the Posole, this is a great hangover meal! Just the smell was good enough to pull me in. It has all the favorites Mexicanxican Posole would have, hominy, pork, broth etc. It was good. Although it was served in a shallow bowl so I would have appreciated to have a little more.\n\nMy wife ordered a wedge salad topped with huge shrimp. Her meal looked awesome. The shrimpCajuna cajun type seasoning that was spicy. It was good. the blue cheese dressing was excellent as well. \n\nMy mom ordered a uneventful chicken pot wasn'tShe wasnt impressed, And I trust judgmentjudgement.\n\nVery difficulty to get a refill on my coffee. I had to approach the kitchen counter to get coffee.don'twice.\n\n\nI dont think I will go here again, but if I \""end up here\"" I know what to avoid and I know to expect to get my own coffee.",1.0,0.998728334903717
153246,2,"So, Pei Wei is still what it is.... fast food. That being said, I liked this location a lot better than the Guadalupe location. The BF got a gift card for PF chang's, so we decided to get pei wei tonight, as it is cheaper and PF chang's is not so great.... Anyway, I ordered the Chili Ramen and it was one of the better things I have gotten at pei wei. I ordered it extra spicy and it was spicy.... not crazy hot, but it had a little kick. The BF and I shared the potstickers and they were fried to crap.... not my fave. Overall, it was fine, not great, but not bad, which is a plus for this chain.",0.0,0.6982564926147461
501833,3,"Due Forni is a hip, trendy place to try if you are in the mood for some pizza and you happen to be on this side of town. I must say that I prefer the pizza at Settebello, however as far as ambiance goes, this place is hopping. One goes to Settebello to eat the best pizza in the world and then get out of there. Due Forni was designed to make diner linger, they have a decent wine menu and have this great little terrace where you can just chill. \n\nWhile their pizza smay not be the best in town, their apperizers and mozzarella bar are the bomb! Literally every item is wonderful; you'd be remiss to not try at least one item. When I go we usually order a bunch of apps and maybe one pizza. \n\nI read an article where John Curtas raves about their roasted branzino, making the most out of their super-hot oven and supreme quality offish. I have yet to try it but it sounds delish.",0.0,0.613479733467102
